batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style
MA Agarwal,Washington Sundar,1,3,1,33.33,33.33,Right-hand,Right-arm offbreak
MA Agarwal,YS Chahal,16,22,4,72.73,18.18,Right-hand,Right-arm legbreak
MA Starc,CV Varun,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
MA Starc,DS Rathi,2,4,0,50.0,0.0,Left-hand,Right-arm medium-fast
MA Starc,E Malinga,1,1,0,100.0,0.0,Left-hand,Right-arm fast
MA Starc,I Sharma,2,2,0,100.0,0.0,Left-hand,Right-arm fast
MA Starc,JJ Bumrah,2,4,1,50.0,25.0,Left-hand,Right-arm fast
MA Starc,MJ Santner,1,2,0,50.0,0.0,Left-hand,Left-arm orthodox
MA Starc,Mustafizur Rahman,0,3,1,0.0,33.33,Left-hand,Left-arm fast-medium
MA Starc,R Sai Kishore,1,1,0,100.0,0.0,Left-hand,Left-arm orthodox
MA Starc,Ravi Bishnoi,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
MA Starc,T Natarajan,6,3,0,200.0,0.0,Left-hand,Left-arm medium-fast
MA Wood,HV Patel,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
MA Wood,TU Deshpande,10,3,0,333.33,0.0,Right-hand,Right-arm medium-fast
MA Wood,WD Parnell,1,1,0,100.0,0.0,Right-hand,Left-arm fast-medium
MC Henriques,Abhishek Sharma,9,9,1,100.0,11.11,Right-hand,Left-arm orthodox
MC Henriques,CV Varun,1,1,0,100.0,0.0,Right-hand,Right-arm legbreak
MC Henriques,HV Patel,10,6,0,166.67,0.0,Right-hand,Right-arm offbreak
MC Henriques,Mohammed Siraj,2,3,0,66.67,0.0,Right-hand,Right-arm fast
MC Henriques,Rashid Khan,5,8,0,62.5,0.0,Right-hand,Right-arm legbreak
MC Henriques,SN Thakur,3,3,0,100.0,0.0,Right-hand,Right-arm medium-fast
MC Henriques,SP Narine,1,2,1,50.0,50.0,Right-hand,Right-arm offbreak
MD Shanaka,B Kumar,1,1,0,100.0,0.0,Right-hand,Right-arm medium
MD Shanaka,Fazalhaq Farooqi,2,2,0,100.0,0.0,Right-hand,Left-arm fast-medium
MD Shanaka,HV Patel,0,2,1,0.0,50.0,Right-hand,Right-arm offbreak
MD Shanaka,M Theekshana,15,10,0,150.0,0.0,Right-hand,Right-arm offbreak
MD Shanaka,RA Jadeja,2,6,1,33.33,16.67,Right-hand,Left-arm orthodox
MD Shanaka,T Natarajan,6,4,0,150.0,0.0,Right-hand,Left-arm medium-fast
MD Shanaka,Vijaykumar Vyshak,0,1,0,0.0,0.0,Right-hand,Right-arm medium-fast
MG Bracewell,A Zampa,2,2,0,100.0,0.0,Right-hand,Right-arm legbreak
MG Bracewell,CV Varun,7,6,0,116.67,0.0,Right-hand,Right-arm legbreak
MG Bracewell,KM Asif,1,1,0,100.0,0.0,Right-hand,Right-arm fast
MG Bracewell,Kartik Tyagi,2,3,0,66.67,0.0,Right-hand,Right-arm fast
MG Bracewell,MM Sharma,18,9,0,200.0,0.0,Right-hand,Right-arm medium-fast
MG Bracewell,Mohammed Shami,2,4,1,50.0,25.0,Right-hand,Right-arm fast
MG Bracewell,Noor Ahmad,6,4,0,150.0,0.0,Right-hand,Left-arm wrist-spin
MG Bracewell,SN Thakur,0,1,1,0.0,100.0,Right-hand,Right-arm medium-fast
MG Bracewell,SP Narine,5,7,0,71.43,0.0,Right-hand,Right-arm offbreak
MG Bracewell,Sandeep Sharma,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
MG Bracewell,Suyash Sharma,7,4,0,175.0,0.0,Right-hand,Right-arm legbreak
MG Bracewell,T Natarajan,2,2,0,100.0,0.0,Right-hand,Left-arm medium-fast
MG Bracewell,YS Chahal,5,5,0,100.0,0.0,Right-hand,Right-arm legbreak
MJ Owen,KT Maphaka,0,1,1,0.0,100.0,Right-hand,Left-arm fast
MJ Owen,TU Deshpande,0,1,0,0.0,0.0,Right-hand,Right-arm medium-fast
MJ Santner,Arshdeep Singh,11,7,1,157.14,14.29,Left-hand,Left-arm medium-fast
MJ Santner,Avesh Khan,0,1,0,0.0,0.0,Left-hand,Right-arm fast
MJ Santner,Azmatullah Omarzai,0,1,0,0.0,0.0,Left-hand,Right-arm medium-fast
MJ Santner,C Green,1,2,0,50.0,0.0,Left-hand,Right-arm medium-fast
MJ Santner,DR Sams,8,7,1,114.29,14.29,Left-hand,Right-arm fast-medium
MJ Santner,E Malinga,0,1,0,0.0,0.0,Left-hand,Right-arm fast
MJ Santner,HV Patel,2,3,0,66.67,0.0,Left-hand,Right-arm offbreak
MJ Santner,J Little,0,1,0,0.0,0.0,Left-hand,Left-arm fast-medium
MJ Santner,JJ Bumrah,3,4,0,75.0,0.0,Left-hand,Right-arm fast
MJ Santner,JR Hazlewood,8,3,0,266.67,0.0,Left-hand,Right-arm fast-medium
MJ Santner,K Rabada,12,8,0,150.0,0.0,Left-hand,Right-arm fast
MJ Santner,KH Pandya,0,1,1,0.0,100.0,Left-hand,Left-arm orthodox
MJ Santner,M Prasidh Krishna,1,4,0,25.0,0.0,Left-hand,Right-arm fast
MJ Santner,MA Wood,1,1,0,100.0,0.0,Left-hand,Right-arm fast
MJ Santner,Mohammed Shami,2,3,0,66.67,0.0,Left-hand,Right-arm fast
MJ Santner,Mohammed Siraj,8,7,1,114.29,14.29,Left-hand,Right-arm fast
MJ Santner,NT Ellis,6,7,1,85.71,14.29,Left-hand,Right-arm fast-medium
MJ Santner,Noor Ahmad,1,1,0,100.0,0.0,Left-hand,Left-arm wrist-spin
MJ Santner,OC McCoy,1,2,0,50.0,0.0,Left-hand,Left-arm fast-medium
MJ Santner,R Ashwin,2,2,0,100.0,0.0,Left-hand,Right-arm offbreak
MJ Santner,R Dhawan,2,7,0,28.57,0.0,Left-hand,Right-arm medium
MJ Santner,RA Jadeja,2,4,0,50.0,0.0,Left-hand,Left-arm orthodox
MJ Santner,RD Chahar,2,3,1,66.67,33.33,Left-hand,Right-arm legbreak
MJ Santner,Rashid Khan,0,2,1,0.0,50.0,Left-hand,Right-arm legbreak
MJ Santner,SM Curran,1,1,0,100.0,0.0,Left-hand,Left-arm medium-fast
MJ Santner,SN Thakur,2,1,0,200.0,0.0,Left-hand,Right-arm medium-fast
MJ Santner,Sandeep Sharma,2,2,0,100.0,0.0,Left-hand,Right-arm medium-fast
MJ Suthar,Mohammed Siraj,1,1,0,100.0,0.0,Left-hand,Right-arm fast
MJ Suthar,Vijaykumar Vyshak,0,1,1,0.0,100.0,Left-hand,Right-arm medium-fast
MK Lomror,A Mishra,1,1,0,100.0,0.0,Left-hand,Right-arm offbreak
MK Lomror,A Nortje,4,4,0,100.0,0.0,Left-hand,Right-arm fast
MK Lomror,A Zampa,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
MK Lomror,AD Russell,1,2,0,50.0,0.0,Left-hand,Right-arm fast
MK Lomror,AR Patel,6,6,0,100.0,0.0,Left-hand,Left-arm orthodox
MK Lomror,AS Joseph,12,6,1,200.0,16.67,Left-hand,Right-arm fast
MK Lomror,AU Rashid,13,3,0,433.33,0.0,Left-hand,Right-arm legbreak
MK Lomror,Akash Singh,0,2,0,0.0,0.0,Left-hand,Left-arm medium-fast
MK Lomror,Arshdeep Singh,16,12,1,133.33,8.33,Left-hand,Left-arm medium-fast
MK Lomror,Avesh Khan,5,3,1,166.67,33.33,Left-hand,Right-arm fast
MK Lomror,B Kumar,6,6,0,100.0,0.0,Left-hand,Right-arm medium
MK Lomror,CV Varun,6,3,1,200.0,33.33,Left-hand,Right-arm legbreak
MK Lomror,D Pretorius,20,9,0,222.22,0.0,Left-hand,Right-arm fast-medium
MK Lomror,DJ Hooda,24,6,0,400.0,0.0,Left-hand,Right-arm offbreak
MK Lomror,GHS Garton,1,2,0,50.0,0.0,Left-hand,Left-arm fast-medium
MK Lomror,HV Patel,1,3,1,33.33,33.33,Left-hand,Right-arm offbreak
MK Lomror,Harpreet Brar,5,5,0,100.0,0.0,Left-hand,Left-arm orthodox
MK Lomror,I Sharma,15,14,0,107.14,0.0,Left-hand,Right-arm fast
MK Lomror,JD Unadkat,3,4,1,75.0,25.0,Left-hand,Left-arm medium-fast
MK Lomror,JJ Bumrah,0,1,1,0.0,100.0,Left-hand,Right-arm fast
MK Lomror,JO Holder,14,10,0,140.0,0.0,Left-hand,Right-arm fast-medium
MK Lomror,JP Behrendorff,1,1,0,100.0,0.0,Left-hand,Left-arm fast-medium
MK Lomror,K Kartikeya,0,2,1,0.0,50.0,Left-hand,Left-arm orthodox
MK Lomror,K Rabada,1,6,1,16.67,16.67,Left-hand,Right-arm fast
MK Lomror,KH Pandya,5,4,0,125.0,0.0,Left-hand,Left-arm orthodox
MK Lomror,KK Ahmed,5,6,1,83.33,16.67,Left-hand,Left-arm fast-medium
MK Lomror,KM Asif,1,1,0,100.0,0.0,Left-hand,Right-arm fast
MK Lomror,Kuldeep Yadav,31,14,0,221.43,0.0,Left-hand,Left-arm chinaman
MK Lomror,LH Ferguson,4,3,0,133.33,0.0,Left-hand,Right-arm fast
MK Lomror,Lalit Yadav,5,6,0,83.33,0.0,Left-hand,Right-arm offbreak
MK Lomror,M Markande,15,7,0,214.29,0.0,Left-hand,Right-arm legbreak
MK Lomror,M Theekshana,8,5,1,160.0,20.0,Left-hand,Right-arm offbreak
MK Lomror,MM Ali,9,7,0,128.57,0.0,Left-hand,Right-arm offbreak
MK Lomror,MP Stoinis,0,1,0,0.0,0.0,Left-hand,Right-arm medium
MK Lomror,MR Marsh,16,8,1,200.0,12.5,Left-hand,Right-arm medium-fast
MK Lomror,Mohammed Shami,1,1,0,100.0,0.0,Left-hand,Right-arm fast
MK Lomror,Mukesh Kumar,10,6,0,166.67,0.0,Left-hand,Right-arm medium-fast
MK Lomror,Mustafizur Rahman,7,2,0,350.0,0.0,Left-hand,Left-arm fast-medium
MK Lomror,N Rana,6,3,0,200.0,0.0,Left-hand,Right-arm offbreak
MK Lomror,NT Ellis,0,2,0,0.0,0.0,Left-hand,Right-arm fast-medium
MK Lomror,Naveen-ul-Haq,12,6,1,200.0,16.67,Left-hand,Right-arm medium-fast
MK Lomror,Noor Ahmad,0,1,1,0.0,100.0,Left-hand,Left-arm wrist-spin
MK Lomror,OC McCoy,1,3,1,33.33,33.33,Left-hand,Left-arm fast-medium
MK Lomror,PJ Cummins,5,3,1,166.67,33.33,Left-hand,Right-arm fast
MK Lomror,PVD Chameera,9,4,0,225.0,0.0,Left-hand,Right-arm fast
MK Lomror,R Ashwin,19,18,0,105.56,0.0,Left-hand,Right-arm offbreak
MK Lomror,R Dhawan,6,3,1,200.0,33.33,Left-hand,Right-arm medium
MK Lomror,RA Jadeja,5,8,0,62.5,0.0,Left-hand,Left-arm orthodox
MK Lomror,Rashid Khan,10,11,0,90.91,0.0,Left-hand,Right-arm legbreak
MK Lomror,Ravi Bishnoi,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
MK Lomror,S Kaul,3,8,0,37.5,0.0,Left-hand,Right-arm medium-fast
MK Lomror,SM Curran,7,5,0,140.0,0.0,Left-hand,Left-arm medium-fast
MK Lomror,SN Thakur,0,1,0,0.0,0.0,Left-hand,Right-arm medium-fast
MK Lomror,SP Narine,24,11,1,218.18,9.09,Left-hand,Right-arm offbreak
MK Lomror,Sandeep Sharma,4,3,0,133.33,0.0,Left-hand,Right-arm medium-fast
MK Lomror,Suyash Sharma,1,2,0,50.0,0.0,Left-hand,Right-arm legbreak
MK Lomror,T Natarajan,3,5,0,60.0,0.0,Left-hand,Left-arm medium-fast
MK Lomror,TA Boult,9,5,0,180.0,0.0,Left-hand,Left-arm fast-medium
MK Lomror,TU Deshpande,0,3,1,0.0,33.33,Left-hand,Right-arm medium-fast
MK Lomror,YS Chahal,21,13,2,161.54,15.38,Left-hand,Right-arm legbreak
MK Lomror,Yash Thakur,23,9,1,255.56,11.11,Left-hand,Right-arm medium-fast
MK Pandey,AD Russell,9,5,0,180.0,0.0,Right-hand,Right-arm fast
MK Pandey,AK Markram,4,3,0,133.33,0.0,Right-hand,Right-arm offbreak
MK Pandey,AR Patel,4,6,0,66.67,0.0,Right-hand,Left-arm orthodox
MK Pandey,AS Roy,8,10,1,80.0,10.0,Right-hand,Right-arm medium
MK Pandey,Abhishek Sharma,4,5,1,80.0,20.0,Right-hand,Left-arm orthodox
MK Pandey,Arshdeep Singh,2,4,0,50.0,0.0,Right-hand,Left-arm medium-fast
MK Pandey,Ashwani Kumar,5,3,1,166.67,33.33,Right-hand,Right-arm medium
MK Pandey,Avesh Khan,3,3,0,100.0,0.0,Right-hand,Right-arm fast
MK Pandey,B Kumar,2,3,0,66.67,0.0,Right-hand,Right-arm medium
MK Pandey,C Sakariya,1,1,0,100.0,0.0,Right-hand,Left-arm medium-fast
MK Pandey,CH Morris,10,5,0,200.0,0.0,Right-hand,Right-arm fast-medium
MK Pandey,CV Varun,14,13,0,107.69,0.0,Right-hand,Right-arm legbreak
MK Pandey,D Pretorius,5,6,0,83.33,0.0,Right-hand,Right-arm fast-medium
MK Pandey,DL Chahar,10,6,0,166.67,0.0,Right-hand,Right-arm medium
MK Pandey,DR Sams,1,1,0,100.0,0.0,Right-hand,Right-arm fast-medium
MK Pandey,DT Christian,1,1,0,100.0,0.0,Right-hand,Right-arm fast-medium
MK Pandey,E Malinga,20,6,0,333.33,0.0,Right-hand,Right-arm fast
MK Pandey,FA Allen,18,11,0,163.64,0.0,Right-hand,Left-arm orthodox
MK Pandey,G Coetzee,2,2,0,100.0,0.0,Right-hand,Right-arm fast
MK Pandey,HH Pandya,16,15,1,106.67,6.67,Right-hand,Right-arm medium-fast
MK Pandey,HR Shokeen,20,12,0,166.67,0.0,Right-hand,Right-arm offbreak
MK Pandey,HV Patel,7,12,0,58.33,0.0,Right-hand,Right-arm offbreak
MK Pandey,Harpreet Brar,2,6,1,33.33,16.67,Right-hand,Left-arm orthodox
MK Pandey,Harsh Dubey,9,8,0,112.5,0.0,Right-hand,Left-arm orthodox
MK Pandey,J Little,1,2,0,50.0,0.0,Right-hand,Left-arm fast-medium
MK Pandey,JD Unadkat,7,12,1,58.33,8.33,Right-hand,Left-arm medium-fast
MK Pandey,JDS Neesham,12,8,0,150.0,0.0,Right-hand,Left-arm medium-fast
MK Pandey,JJ Bumrah,28,19,0,147.37,0.0,Right-hand,Right-arm fast
MK Pandey,JR Hazlewood,1,4,1,25.0,25.0,Right-hand,Right-arm fast-medium
MK Pandey,K Rabada,0,1,1,0.0,100.0,Right-hand,Right-arm fast
MK Pandey,KA Jamieson,7,3,0,233.33,0.0,Right-hand,Right-arm fast-medium
MK Pandey,KA Pollard,1,2,1,50.0,50.0,Right-hand,Right-arm medium-fast
MK Pandey,KH Pandya,14,8,0,175.0,0.0,Right-hand,Left-arm orthodox
MK Pandey,Kartik Tyagi,20,13,0,153.85,0.0,Right-hand,Right-arm fast
MK Pandey,L Ngidi,12,11,1,109.09,9.09,Right-hand,Right-arm fast
MK Pandey,M Ashwin,3,9,1,33.33,11.11,Right-hand,Right-arm legbreak
MK Pandey,M Markande,6,8,0,75.0,0.0,Right-hand,Right-arm legbreak
MK Pandey,M Pathirana,25,16,1,156.25,6.25,Right-hand,Right-arm fast
MK Pandey,M Prasidh Krishna,11,11,0,100.0,0.0,Right-hand,Right-arm fast
MK Pandey,M Theekshana,2,2,0,100.0,0.0,Right-hand,Right-arm offbreak
MK Pandey,MJ Santner,2,3,0,66.67,0.0,Right-hand,Left-arm orthodox
MK Pandey,MM Ali,22,17,0,129.41,0.0,Right-hand,Right-arm offbreak
MK Pandey,MP Stoinis,5,4,0,125.0,0.0,Right-hand,Right-arm medium
MK Pandey,Mohammed Shami,4,11,2,36.36,18.18,Right-hand,Right-arm fast
MK Pandey,Mohammed Siraj,5,13,0,38.46,0.0,Right-hand,Right-arm fast
MK Pandey,Mustafizur Rahman,0,2,1,0.0,50.0,Right-hand,Left-arm fast-medium
MK Pandey,N Rana,2,2,0,100.0,0.0,Right-hand,Right-arm offbreak
MK Pandey,N Thushara,2,3,0,66.67,0.0,Right-hand,Right-arm fast
MK Pandey,NM Coulter-Nile,15,7,0,214.29,0.0,Right-hand,Right-arm fast
MK Pandey,NT Ellis,1,3,0,33.33,0.0,Right-hand,Right-arm fast-medium
MK Pandey,Naman Dhir,12,8,0,150.0,0.0,Right-hand,Right-arm offbreak
MK Pandey,Nithish Kumar Reddy,2,2,0,100.0,0.0,Right-hand,Right-arm medium-fast
MK Pandey,Noor Ahmad,9,8,0,112.5,0.0,Right-hand,Left-arm wrist-spin
MK Pandey,PJ Cummins,7,10,0,70.0,0.0,Right-hand,Right-arm fast
MK Pandey,PP Chawla,13,15,1,86.67,6.67,Right-hand,Right-arm legbreak
MK Pandey,PWH de Silva,24,12,1,200.0,8.33,Right-hand,Right-arm offbreak
MK Pandey,R Ashwin,8,6,0,133.33,0.0,Right-hand,Right-arm offbreak
MK Pandey,R Shepherd,10,5,1,200.0,20.0,Right-hand,Right-arm fast-medium
MK Pandey,RA Jadeja,20,23,0,86.96,0.0,Right-hand,Left-arm orthodox
MK Pandey,RD Chahar,1,6,1,16.67,16.67,Right-hand,Right-arm legbreak
MK Pandey,RP Meredith,17,12,0,141.67,0.0,Right-hand,Right-arm fast
MK Pandey,Ravi Bishnoi,5,4,1,125.0,25.0,Right-hand,Right-arm legbreak
MK Pandey,SM Curran,5,4,0,125.0,0.0,Right-hand,Left-arm medium-fast
MK Pandey,SN Thakur,15,12,0,125.0,0.0,Right-hand,Right-arm medium-fast
MK Pandey,SP Narine,9,7,0,128.57,0.0,Right-hand,Right-arm offbreak
MK Pandey,Shahbaz Ahmed,18,12,1,150.0,8.33,Right-hand,Left-arm orthodox
MK Pandey,Shakib Al Hasan,22,11,0,200.0,0.0,Right-hand,Left-arm orthodox
MK Pandey,T Natarajan,4,4,1,100.0,25.0,Right-hand,Left-arm medium-fast
MK Pandey,TA Boult,13,10,1,130.0,10.0,Right-hand,Left-arm fast-medium
MK Pandey,TS Mills,9,3,0,300.0,0.0,Right-hand,Left-arm fast-medium
MK Pandey,TU Deshpande,1,6,1,16.67,16.67,Right-hand,Right-arm medium-fast
MK Pandey,Umran Malik,11,5,0,220.0,0.0,Right-hand,Right-arm fast
MK Pandey,V Puthur,7,3,0,233.33,0.0,Right-hand,Right-arm medium
MK Pandey,VR Aaron,5,5,0,100.0,0.0,Right-hand,Right-arm fast
MK Pandey,Vijaykumar Vyshak,5,9,0,55.56,0.0,Right-hand,Right-arm medium-fast
MK Pandey,WD Parnell,6,4,0,150.0,0.0,Right-hand,Left-arm fast-medium
MK Pandey,Washington Sundar,21,23,0,91.3,0.0,Right-hand,Right-arm offbreak
MK Pandey,YS Chahal,10,9,0,111.11,0.0,Right-hand,Right-arm legbreak
MM Ali,A Mishra,4,5,0,80.0,0.0,Right-hand,Right-arm offbreak
MM Ali,A Nortje,12,8,1,150.0,12.5,Right-hand,Right-arm fast
MM Ali,A Zampa,7,7,2,100.0,28.57,Right-hand,Right-arm legbreak
MM Ali,AD Russell,18,14,0,128.57,0.0,Right-hand,Right-arm fast
MM Ali,AF Milne,0,2,1,0.0,50.0,Right-hand,Right-arm fast
MM Ali,AJ Tye,0,3,0,0.0,0.0,Right-hand,Right-arm medium-fast
MM Ali,AK Markram,7,3,1,233.33,33.33,Right-hand,Right-arm offbreak
MM Ali,AR Patel,5,9,1,55.56,11.11,Right-hand,Left-arm orthodox
MM Ali,AS Joseph,0,4,1,0.0,25.0,Right-hand,Right-arm fast
MM Ali,Akash Deep,2,2,0,100.0,0.0,Right-hand,Right-arm medium-fast
MM Ali,Akash Singh,2,4,0,50.0,0.0,Right-hand,Left-arm medium-fast
MM Ali,Arshdeep Singh,15,10,1,150.0,10.0,Right-hand,Left-arm medium-fast
MM Ali,Avesh Khan,37,23,1,160.87,4.35,Right-hand,Right-arm fast
MM Ali,C Sakariya,5,5,0,100.0,0.0,Right-hand,Left-arm medium-fast
MM Ali,CH Morris,9,9,0,100.0,0.0,Right-hand,Right-arm fast-medium
MM Ali,CV Varun,15,14,0,107.14,0.0,Right-hand,Right-arm legbreak
MM Ali,DR Sams,0,3,1,0.0,33.33,Right-hand,Right-arm fast-medium
MM Ali,DS Kulkarni,5,6,0,83.33,0.0,Right-hand,Right-arm medium-fast
MM Ali,GD Phillips,1,3,0,33.33,0.0,Right-hand,Right-arm offbreak
MM Ali,GJ Maxwell,12,15,1,80.0,6.67,Right-hand,Right-arm offbreak
MM Ali,HH Pandya,2,3,0,66.67,0.0,Right-hand,Right-arm medium-fast
MM Ali,HV Patel,22,21,2,104.76,9.52,Right-hand,Right-arm offbreak
MM Ali,J Little,4,3,0,133.33,0.0,Right-hand,Left-arm fast-medium
MM Ali,JA Richardson,1,1,0,100.0,0.0,Right-hand,Right-arm fast
MM Ali,JC Archer,1,9,0,11.11,0.0,Right-hand,Right-arm fast
MM Ali,JD Unadkat,1,1,0,100.0,0.0,Right-hand,Left-arm medium-fast
MM Ali,JDS Neesham,22,9,0,244.44,0.0,Right-hand,Left-arm medium-fast
MM Ali,JJ Bumrah,6,4,1,150.0,25.0,Right-hand,Right-arm fast
MM Ali,JO Holder,14,7,0,200.0,0.0,Right-hand,Right-arm fast-medium
MM Ali,JR Hazlewood,4,7,0,57.14,0.0,Right-hand,Right-arm fast-medium
MM Ali,K Rabada,14,13,0,107.69,0.0,Right-hand,Right-arm fast
MM Ali,KH Pandya,17,8,0,212.5,0.0,Right-hand,Left-arm orthodox
MM Ali,KK Ahmed,11,6,0,183.33,0.0,Right-hand,Left-arm fast-medium
MM Ali,KL Nagarkoti,5,4,0,125.0,0.0,Right-hand,Right-arm fast
MM Ali,Kartik Tyagi,14,11,0,127.27,0.0,Right-hand,Right-arm fast
MM Ali,Kuldeep Yadav,3,5,1,60.0,20.0,Right-hand,Left-arm chinaman
MM Ali,LH Ferguson,34,23,2,147.83,8.7,Right-hand,Right-arm fast
MM Ali,LS Livingstone,5,2,0,250.0,0.0,Right-hand,Right-arm offbreak
MM Ali,M Ashwin,18,12,1,150.0,8.33,Right-hand,Right-arm legbreak
MM Ali,M Jansen,5,7,0,71.43,0.0,Right-hand,Left-arm fast-medium
MM Ali,M Markande,15,7,0,214.29,0.0,Right-hand,Right-arm legbreak
MM Ali,M Prasidh Krishna,36,24,1,150.0,4.17,Right-hand,Right-arm fast
MM Ali,M Theekshana,1,2,0,50.0,0.0,Right-hand,Right-arm offbreak
MM Ali,MA Wood,1,2,0,50.0,0.0,Right-hand,Right-arm fast
MM Ali,MM Sharma,3,5,1,60.0,20.0,Right-hand,Right-arm medium-fast
MM Ali,MP Stoinis,2,4,0,50.0,0.0,Right-hand,Right-arm medium
MM Ali,Mohammed Shami,35,28,0,125.0,0.0,Right-hand,Right-arm fast
MM Ali,Mohammed Siraj,9,5,0,180.0,0.0,Right-hand,Right-arm fast
MM Ali,Mohsin Khan,2,2,0,100.0,0.0,Right-hand,Left-arm fast-medium
MM Ali,Mustafizur Rahman,11,6,0,183.33,0.0,Right-hand,Left-arm fast-medium
MM Ali,N Burger,1,2,1,50.0,50.0,Right-hand,Right-arm fast
MM Ali,Noor Ahmad,21,8,0,262.5,0.0,Right-hand,Left-arm wrist-spin
MM Ali,OC McCoy,10,13,1,76.92,7.69,Right-hand,Left-arm fast-medium
MM Ali,PJ Cummins,2,3,0,66.67,0.0,Right-hand,Right-arm fast
MM Ali,PVD Chameera,6,3,0,200.0,0.0,Right-hand,Right-arm fast
MM Ali,PWH de Silva,18,8,0,225.0,0.0,Right-hand,Right-arm offbreak
MM Ali,R Ashwin,48,39,1,123.08,2.56,Right-hand,Right-arm offbreak
MM Ali,R Parag,2,2,1,100.0,50.0,Right-hand,Right-arm offbreak
MM Ali,R Sai Kishore,1,3,1,33.33,33.33,Right-hand,Left-arm orthodox
MM Ali,R Tewatia,3,5,2,60.0,40.0,Right-hand,Right-arm legbreak
MM Ali,RD Chahar,13,15,2,86.67,13.33,Right-hand,Right-arm legbreak
MM Ali,RP Meredith,13,10,0,130.0,0.0,Right-hand,Right-arm fast
MM Ali,Rashid Khan,36,30,3,120.0,10.0,Right-hand,Right-arm legbreak
MM Ali,Ravi Bishnoi,33,21,2,157.14,9.52,Right-hand,Right-arm legbreak
MM Ali,S Sandeep Warrier,8,6,0,133.33,0.0,Right-hand,Right-arm medium-fast
MM Ali,SM Curran,8,8,1,100.0,12.5,Right-hand,Left-arm medium-fast
MM Ali,SP Narine,14,8,2,175.0,25.0,Right-hand,Right-arm offbreak
MM Ali,Sandeep Sharma,7,5,0,140.0,0.0,Right-hand,Right-arm medium-fast
MM Ali,Shivam Mavi,15,6,0,250.0,0.0,Right-hand,Right-arm fast
MM Ali,T Natarajan,7,6,0,116.67,0.0,Right-hand,Left-arm medium-fast
MM Ali,TA Boult,43,19,0,226.32,0.0,Right-hand,Left-arm fast-medium
MM Ali,TK Curran,1,3,1,33.33,33.33,Right-hand,Left-arm medium-fast
MM Ali,UT Yadav,10,5,0,200.0,0.0,Right-hand,Right-arm fast
MM Ali,Umran Malik,21,11,0,190.91,0.0,Right-hand,Right-arm fast
MM Ali,VG Arora,0,2,1,0.0,50.0,Right-hand,Right-arm medium-fast
MM Ali,VR Iyer,9,13,0,69.23,0.0,Right-hand,Right-arm offbreak
MM Ali,Vijaykumar Vyshak,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
MM Ali,WD Parnell,7,2,0,350.0,0.0,Right-hand,Left-arm fast-medium
MM Ali,Washington Sundar,14,14,0,100.0,0.0,Right-hand,Right-arm offbreak
MM Ali,YS Chahal,40,29,0,137.93,0.0,Right-hand,Right-arm legbreak
MM Ali,Yash Dayal,0,1,0,0.0,0.0,Right-hand,Left-arm fast-medium
MM Ali,Yash Thakur,4,4,0,100.0,0.0,Right-hand,Right-arm medium-fast
MM Sharma,AR Patel,1,8,0,12.5,0.0,Right-hand,Left-arm orthodox
MM Sharma,B Kumar,0,1,0,0.0,0.0,Right-hand,Right-arm medium
MM Sharma,JJ Bumrah,0,1,1,0.0,100.0,Right-hand,Right-arm fast
MM Sharma,KK Ahmed,1,2,1,50.0,50.0,Right-hand,Left-arm fast-medium
MM Sharma,Kuldeep Yadav,0,5,0,0.0,0.0,Right-hand,Left-arm chinaman
MM Sharma,Shahbaz Ahmed,1,2,0,50.0,0.0,Right-hand,Left-arm orthodox
MM Sharma,Vijaykumar Vyshak,0,1,1,0.0,100.0,Right-hand,Right-arm medium-fast
MP Breetzke,KH Pandya,9,5,0,180.0,0.0,Right-hand,Left-arm orthodox
MP Breetzke,N Thushara,5,7,1,71.43,14.29,Right-hand,Right-arm fast
MP Stoinis,A Kamboj,13,5,0,260.0,0.0,Right-hand,Right-arm medium
MP Stoinis,AD Russell,13,8,1,162.5,12.5,Right-hand,Right-arm fast
MP Stoinis,AR Patel,8,11,1,72.73,9.09,Right-hand,Left-arm orthodox
MP Stoinis,Abhishek Sharma,17,12,1,141.67,8.33,Right-hand,Left-arm orthodox
MP Stoinis,Akash Madhwal,16,11,0,145.45,0.0,Right-hand,Right-arm medium-fast
MP Stoinis,Arjun Tendulkar,8,11,0,72.73,0.0,Right-hand,Left-arm medium-fast
MP Stoinis,Arshdeep Singh,13,10,0,130.0,0.0,Right-hand,Left-arm medium-fast
MP Stoinis,Avesh Khan,11,4,0,275.0,0.0,Right-hand,Right-arm fast
MP Stoinis,B Kumar,17,10,2,170.0,20.0,Right-hand,Right-arm medium
MP Stoinis,C Green,38,27,1,140.74,3.7,Right-hand,Right-arm medium-fast
MP Stoinis,C Sakariya,2,4,0,50.0,0.0,Right-hand,Left-arm medium-fast
