batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style,venue
SV Samson,T Natarajan,31,22,1,140.91,4.55,Right-hand,Left-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
SV Samson,T Natarajan,31,22,1,140.91,4.55,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
SV Samson,T Natarajan,31,22,1,140.91,4.55,Right-hand,Left-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
SV Samson,UT Yadav,40,26,0,153.85,0.0,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
SV Samson,UT Yadav,40,26,0,153.85,0.0,Right-hand,Right-arm fast,"Sawai Mansingh Stadium, Jaipur"
SV Samson,UT Yadav,40,26,0,153.85,0.0,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
SV Samson,YS Chahal,31,20,0,155.0,0.0,Right-hand,Right-arm legbreak,Dubai International Cricket Stadium
SV Samson,YS Chahal,31,20,0,155.0,0.0,Right-hand,Right-arm legbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
SV Samson,YS Chahal,31,20,0,155.0,0.0,Right-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
SV Samson,YS Chahal,31,20,0,155.0,0.0,Right-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
SV Samson,Yash Thakur,50,22,0,227.27,0.0,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
SV Samson,Yash Thakur,50,22,0,227.27,0.0,Right-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
Shashank Singh,B Kumar,34,20,1,170.0,5.0,Right-hand,Right-arm medium,"M Chinnaswamy Stadium, Bengaluru"
Shashank Singh,B Kumar,34,20,1,170.0,5.0,Right-hand,Right-arm medium,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shashank Singh,B Kumar,34,20,1,170.0,5.0,Right-hand,Right-arm medium,"Narendra Modi Stadium, Ahmedabad"
Shashank Singh,JR Hazlewood,45,24,0,187.5,0.0,Right-hand,Right-arm fast-medium,"M Chinnaswamy Stadium, Bengaluru"
Shashank Singh,JR Hazlewood,45,24,0,187.5,0.0,Right-hand,Right-arm fast-medium,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shashank Singh,JR Hazlewood,45,24,0,187.5,0.0,Right-hand,Right-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
Shashank Singh,JR Hazlewood,45,24,0,187.5,0.0,Right-hand,Right-arm fast-medium,"Wankhede Stadium, Mumbai"
Shashank Singh,Noor Ahmad,41,26,0,157.69,0.0,Right-hand,Left-arm wrist-spin,"MA Chidambaram Stadium, Chepauk, Chennai"
Shashank Singh,Noor Ahmad,41,26,0,157.69,0.0,Right-hand,Left-arm wrist-spin,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shashank Singh,Noor Ahmad,41,26,0,157.69,0.0,Right-hand,Left-arm wrist-spin,"Narendra Modi Stadium, Ahmedabad"
Shashank Singh,RA Jadeja,25,21,1,119.05,4.76,Right-hand,Left-arm orthodox,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
Shashank Singh,RA Jadeja,25,21,1,119.05,4.76,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
Shashank Singh,RA Jadeja,25,21,1,119.05,4.76,Right-hand,Left-arm orthodox,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shubman Gill,AR Patel,65,48,0,135.42,0.0,Right-hand,Left-arm orthodox,"Arun Jaitley Stadium, Delhi"
Shubman Gill,AR Patel,65,48,0,135.42,0.0,Right-hand,Left-arm orthodox,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,AR Patel,65,48,0,135.42,0.0,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,AR Patel,65,48,0,135.42,0.0,Right-hand,Left-arm orthodox,Sharjah Cricket Stadium
Shubman Gill,Arshdeep Singh,51,41,1,124.39,2.44,Right-hand,Left-arm medium-fast,"Brabourne Stadium, Mumbai"
Shubman Gill,Arshdeep Singh,51,41,1,124.39,2.44,Right-hand,Left-arm medium-fast,Dubai International Cricket Stadium
Shubman Gill,Arshdeep Singh,51,41,1,124.39,2.44,Right-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shubman Gill,Arshdeep Singh,51,41,1,124.39,2.44,Right-hand,Left-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Arshdeep Singh,51,41,1,124.39,2.44,Right-hand,Left-arm medium-fast,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
Shubman Gill,Avesh Khan,65,51,4,127.45,7.84,Right-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
Shubman Gill,Avesh Khan,65,51,4,127.45,7.84,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,Avesh Khan,65,51,4,127.45,7.84,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Avesh Khan,65,51,4,127.45,7.84,Right-hand,Right-arm fast,"Sawai Mansingh Stadium, Jaipur"
Shubman Gill,Avesh Khan,65,51,4,127.45,7.84,Right-hand,Right-arm fast,Sharjah Cricket Stadium
Shubman Gill,B Kumar,45,44,3,102.27,6.82,Right-hand,Right-arm medium,"Dr DY Patil Sports Academy, Mumbai"
Shubman Gill,B Kumar,45,44,3,102.27,6.82,Right-hand,Right-arm medium,Dubai International Cricket Stadium
Shubman Gill,B Kumar,45,44,3,102.27,6.82,Right-hand,Right-arm medium,"M Chinnaswamy Stadium, Bengaluru"
Shubman Gill,B Kumar,45,44,3,102.27,6.82,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,B Kumar,45,44,3,102.27,6.82,Right-hand,Right-arm medium,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,B Kumar,45,44,3,102.27,6.82,Right-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
Shubman Gill,CV Varun,42,27,0,155.56,0.0,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
Shubman Gill,CV Varun,42,27,0,155.56,0.0,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,DL Chahar,86,65,6,132.31,9.23,Right-hand,Right-arm medium,Dubai International Cricket Stadium
Shubman Gill,DL Chahar,86,65,6,132.31,9.23,Right-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,DL Chahar,86,65,6,132.31,9.23,Right-hand,Right-arm medium,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,DL Chahar,86,65,6,132.31,9.23,Right-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
Shubman Gill,DL Chahar,86,65,6,132.31,9.23,Right-hand,Right-arm medium,"Zayed Cricket Stadium, Abu Dhabi"
Shubman Gill,HH Pandya,18,20,1,90.0,5.0,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,HH Pandya,18,20,1,90.0,5.0,Right-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
Shubman Gill,HV Patel,61,47,1,129.79,2.13,Right-hand,Right-arm offbreak,"Brabourne Stadium, Mumbai"
Shubman Gill,HV Patel,61,47,1,129.79,2.13,Right-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
Shubman Gill,HV Patel,61,47,1,129.79,2.13,Right-hand,Right-arm offbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shubman Gill,HV Patel,61,47,1,129.79,2.13,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,HV Patel,61,47,1,129.79,2.13,Right-hand,Right-arm offbreak,Sharjah Cricket Stadium
Shubman Gill,HV Patel,61,47,1,129.79,2.13,Right-hand,Right-arm offbreak,"Zayed Cricket Stadium, Abu Dhabi"
Shubman Gill,Harpreet Brar,36,28,0,128.57,0.0,Right-hand,Left-arm orthodox,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shubman Gill,Harpreet Brar,36,28,0,128.57,0.0,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Harpreet Brar,36,28,0,128.57,0.0,Right-hand,Left-arm orthodox,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
Shubman Gill,I Sharma,29,22,1,131.82,4.55,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,JD Unadkat,31,27,0,114.81,0.0,Right-hand,Left-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,JD Unadkat,31,27,0,114.81,0.0,Right-hand,Left-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
Shubman Gill,JD Unadkat,31,27,0,114.81,0.0,Right-hand,Left-arm medium-fast,Sharjah Cricket Stadium
Shubman Gill,JD Unadkat,31,27,0,114.81,0.0,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
Shubman Gill,JJ Bumrah,19,23,2,82.61,8.7,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
Shubman Gill,JJ Bumrah,19,23,2,82.61,8.7,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,JJ Bumrah,19,23,2,82.61,8.7,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
Shubman Gill,JJ Bumrah,19,23,2,82.61,8.7,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
Shubman Gill,K Kartikeya,34,22,1,154.55,4.55,Right-hand,Left-arm orthodox,"Brabourne Stadium, Mumbai"
Shubman Gill,K Kartikeya,34,22,1,154.55,4.55,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,K Rabada,76,55,2,138.18,3.64,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
Shubman Gill,K Rabada,76,55,2,138.18,3.64,Right-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
Shubman Gill,K Rabada,76,55,2,138.18,3.64,Right-hand,Right-arm fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Shubman Gill,K Rabada,76,55,2,138.18,3.64,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,K Rabada,76,55,2,138.18,3.64,Right-hand,Right-arm fast,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
Shubman Gill,K Rabada,76,55,2,138.18,3.64,Right-hand,Right-arm fast,Sharjah Cricket Stadium
Shubman Gill,KH Pandya,43,39,1,110.26,2.56,Right-hand,Left-arm orthodox,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
Shubman Gill,KH Pandya,43,39,1,110.26,2.56,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,KH Pandya,43,39,1,110.26,2.56,Right-hand,Left-arm orthodox,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,KH Pandya,43,39,1,110.26,2.56,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Kuldeep Yadav,42,25,0,168.0,0.0,Right-hand,Left-arm chinaman,"Arun Jaitley Stadium, Delhi"
Shubman Gill,Kuldeep Yadav,42,25,0,168.0,0.0,Right-hand,Left-arm chinaman,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,M Jansen,38,34,0,111.76,0.0,Right-hand,Left-arm fast-medium,"Dr DY Patil Sports Academy, Mumbai"
Shubman Gill,M Jansen,38,34,0,111.76,0.0,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,M Jansen,38,34,0,111.76,0.0,Right-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,M Jansen,38,34,0,111.76,0.0,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
Shubman Gill,M Theekshana,32,23,1,139.13,4.35,Right-hand,Right-arm offbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,M Theekshana,32,23,1,139.13,4.35,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,M Theekshana,32,23,1,139.13,4.35,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
Shubman Gill,MJ Santner,43,27,0,159.26,0.0,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,MJ Santner,43,27,0,159.26,0.0,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
Shubman Gill,Mohammed Shami,45,26,1,173.08,3.85,Right-hand,Right-arm fast,Dubai International Cricket Stadium
Shubman Gill,Mohammed Shami,45,26,1,173.08,3.85,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Mohammed Shami,45,26,1,173.08,3.85,Right-hand,Right-arm fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
Shubman Gill,Mohammed Siraj,52,43,1,120.93,2.33,Right-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
Shubman Gill,Mohammed Siraj,52,43,1,120.93,2.33,Right-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
Shubman Gill,Mohammed Siraj,52,43,1,120.93,2.33,Right-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,Mohammed Siraj,52,43,1,120.93,2.33,Right-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Mohammed Siraj,52,43,1,120.93,2.33,Right-hand,Right-arm fast,Sharjah Cricket Stadium
Shubman Gill,Mohammed Siraj,52,43,1,120.93,2.33,Right-hand,Right-arm fast,"Zayed Cricket Stadium, Abu Dhabi"
Shubman Gill,Mustafizur Rahman,30,29,1,103.45,3.45,Right-hand,Left-arm fast-medium,"Arun Jaitley Stadium, Delhi"
Shubman Gill,Mustafizur Rahman,30,29,1,103.45,3.45,Right-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,Mustafizur Rahman,30,29,1,103.45,3.45,Right-hand,Left-arm fast-medium,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,Mustafizur Rahman,30,29,1,103.45,3.45,Right-hand,Left-arm fast-medium,Sharjah Cricket Stadium
Shubman Gill,Mustafizur Rahman,30,29,1,103.45,3.45,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
Shubman Gill,PP Chawla,45,24,1,187.5,4.17,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,PVD Chameera,32,24,1,133.33,4.17,Right-hand,Right-arm fast,"Arun Jaitley Stadium, Delhi"
Shubman Gill,PVD Chameera,32,24,1,133.33,4.17,Right-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,PVD Chameera,32,24,1,133.33,4.17,Right-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
Shubman Gill,R Ashwin,84,55,1,152.73,1.82,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
Shubman Gill,R Ashwin,84,55,1,152.73,1.82,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,R Ashwin,84,55,1,152.73,1.82,Right-hand,Right-arm offbreak,"Sawai Mansingh Stadium, Jaipur"
Shubman Gill,R Ashwin,84,55,1,152.73,1.82,Right-hand,Right-arm offbreak,Sharjah Cricket Stadium
Shubman Gill,RA Jadeja,63,45,1,140.0,2.22,Right-hand,Left-arm orthodox,Dubai International Cricket Stadium
Shubman Gill,RA Jadeja,63,45,1,140.0,2.22,Right-hand,Left-arm orthodox,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,RA Jadeja,63,45,1,140.0,2.22,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,RD Chahar,48,29,1,165.52,3.45,Right-hand,Right-arm legbreak,"Brabourne Stadium, Mumbai"
Shubman Gill,RD Chahar,48,29,1,165.52,3.45,Right-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,RD Chahar,48,29,1,165.52,3.45,Right-hand,Right-arm legbreak,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
Shubman Gill,SN Thakur,46,37,0,124.32,0.0,Right-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
Shubman Gill,SN Thakur,46,37,0,124.32,0.0,Right-hand,Right-arm medium-fast,Dubai International Cricket Stadium
Shubman Gill,SN Thakur,46,37,0,124.32,0.0,Right-hand,Right-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
Shubman Gill,SN Thakur,46,37,0,124.32,0.0,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,SP Narine,35,25,2,140.0,8.0,Right-hand,Right-arm offbreak,"Eden Gardens, Kolkata"
Shubman Gill,SP Narine,35,25,2,140.0,8.0,Right-hand,Right-arm offbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Sandeep Sharma,29,33,2,87.88,6.06,Right-hand,Right-arm medium-fast,"Dr DY Patil Sports Academy, Mumbai"
Shubman Gill,Sandeep Sharma,29,33,2,87.88,6.06,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,Sandeep Sharma,29,33,2,87.88,6.06,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Sandeep Sharma,29,33,2,87.88,6.06,Right-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
Shubman Gill,Shahbaz Ahmed,28,22,1,127.27,4.55,Right-hand,Left-arm orthodox,"Brabourne Stadium, Mumbai"
Shubman Gill,Shahbaz Ahmed,28,22,1,127.27,4.55,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Shahbaz Ahmed,28,22,1,127.27,4.55,Right-hand,Left-arm orthodox,"Wankhede Stadium, Mumbai"
Shubman Gill,T Natarajan,43,24,0,179.17,0.0,Right-hand,Left-arm medium-fast,"Arun Jaitley Stadium, Delhi"
Shubman Gill,T Natarajan,43,24,0,179.17,0.0,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,T Natarajan,43,24,0,179.17,0.0,Right-hand,Left-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,T Natarajan,43,24,0,179.17,0.0,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
Shubman Gill,TA Boult,60,51,1,117.65,1.96,Right-hand,Left-arm fast-medium,"Eden Gardens, Kolkata"
Shubman Gill,TA Boult,60,51,1,117.65,1.96,Right-hand,Left-arm fast-medium,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
Shubman Gill,TA Boult,60,51,1,117.65,1.96,Right-hand,Left-arm fast-medium,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,TA Boult,60,51,1,117.65,1.96,Right-hand,Left-arm fast-medium,"Sawai Mansingh Stadium, Jaipur"
Shubman Gill,TA Boult,60,51,1,117.65,1.96,Right-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
Shubman Gill,TA Boult,60,51,1,117.65,1.96,Right-hand,Left-arm fast-medium,"Zayed Cricket Stadium, Abu Dhabi"
Shubman Gill,TU Deshpande,60,38,2,157.89,5.26,Right-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
Shubman Gill,TU Deshpande,60,38,2,157.89,5.26,Right-hand,Right-arm medium-fast,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,VG Arora,37,24,1,154.17,4.17,Right-hand,Right-arm medium-fast,"Brabourne Stadium, Mumbai"
Shubman Gill,VG Arora,37,24,1,154.17,4.17,Right-hand,Right-arm medium-fast,"Eden Gardens, Kolkata"
Shubman Gill,YS Chahal,58,48,3,120.83,6.25,Right-hand,Right-arm legbreak,"Dr DY Patil Sports Academy, Mumbai"
Shubman Gill,YS Chahal,58,48,3,120.83,6.25,Right-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
Shubman Gill,YS Chahal,58,48,3,120.83,6.25,Right-hand,Right-arm legbreak,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,YS Chahal,58,48,3,120.83,6.25,Right-hand,Right-arm legbreak,"Sawai Mansingh Stadium, Jaipur"
Shubman Gill,YS Chahal,58,48,3,120.83,6.25,Right-hand,Right-arm legbreak,"Zayed Cricket Stadium, Abu Dhabi"
Shubman Gill,Zeeshan Ansari,35,22,0,159.09,0.0,Right-hand,Left-arm orthodox,"Narendra Modi Stadium, Ahmedabad"
Shubman Gill,Zeeshan Ansari,35,22,0,159.09,0.0,Right-hand,Left-arm orthodox,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
T Stubbs,Sandeep Sharma,54,23,1,234.78,4.35,Right-hand,Right-arm medium-fast,"Arun Jaitley Stadium, Delhi"
T Stubbs,Sandeep Sharma,54,23,1,234.78,4.35,Right-hand,Right-arm medium-fast,"Sawai Mansingh Stadium, Jaipur"
TH David,SM Curran,41,20,0,205.0,0.0,Right-hand,Left-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
TH David,SM Curran,41,20,0,205.0,0.0,Right-hand,Left-arm medium-fast,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
TH David,SM Curran,41,20,0,205.0,0.0,Right-hand,Left-arm medium-fast,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh"
TH David,SM Curran,41,20,0,205.0,0.0,Right-hand,Left-arm medium-fast,"Wankhede Stadium, Mumbai"
TM Head,A Kamboj,34,22,1,154.55,4.55,Left-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
TM Head,A Kamboj,34,22,1,154.55,4.55,Left-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
TM Head,Avesh Khan,44,20,1,220.0,5.0,Left-hand,Right-arm fast,"MA Chidambaram Stadium, Chepauk, Chennai"
TM Head,Avesh Khan,44,20,1,220.0,5.0,Left-hand,Right-arm fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
TM Head,DL Chahar,22,20,0,110.0,0.0,Left-hand,Right-arm medium,"MA Chidambaram Stadium, Chepauk, Chennai"
TM Head,DL Chahar,22,20,0,110.0,0.0,Left-hand,Right-arm medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
TM Head,DL Chahar,22,20,0,110.0,0.0,Left-hand,Right-arm medium,"Wankhede Stadium, Mumbai"
TM Head,Sandeep Sharma,25,23,1,108.7,4.35,Left-hand,Right-arm medium-fast,"MA Chidambaram Stadium, Chepauk, Chennai"
TM Head,Sandeep Sharma,25,23,1,108.7,4.35,Left-hand,Right-arm medium-fast,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
TM Head,TA Boult,27,27,1,100.0,3.7,Left-hand,Left-arm fast-medium,"MA Chidambaram Stadium, Chepauk, Chennai"
TM Head,TA Boult,27,27,1,100.0,3.7,Left-hand,Left-arm fast-medium,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
TM Head,TA Boult,27,27,1,100.0,3.7,Left-hand,Left-arm fast-medium,"Wankhede Stadium, Mumbai"
TM Head,WG Jacks,29,21,2,138.1,9.52,Left-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
TM Head,WG Jacks,29,21,2,138.1,9.52,Left-hand,Right-arm offbreak,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
TM Head,WG Jacks,29,21,2,138.1,9.52,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
TM Head,YS Chahal,48,22,1,218.18,4.55,Left-hand,Right-arm legbreak,"MA Chidambaram Stadium, Chepauk, Chennai"
TM Head,YS Chahal,48,22,1,218.18,4.55,Left-hand,Right-arm legbreak,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
Tilak Varma,Akash Deep,31,20,1,155.0,5.0,Left-hand,Right-arm medium-fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
Tilak Varma,Akash Deep,31,20,1,155.0,5.0,Left-hand,Right-arm medium-fast,"M Chinnaswamy Stadium, Bengaluru"
Tilak Varma,Akash Deep,31,20,1,155.0,5.0,Left-hand,Right-arm medium-fast,"Maharashtra Cricket Association Stadium, Pune"
Tilak Varma,Akash Deep,31,20,1,155.0,5.0,Left-hand,Right-arm medium-fast,"Wankhede Stadium, Mumbai"
Tilak Varma,Avesh Khan,30,24,0,125.0,0.0,Left-hand,Right-arm fast,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow"
Tilak Varma,Avesh Khan,30,24,0,125.0,0.0,Left-hand,Right-arm fast,"Brabourne Stadium, Mumbai"
Tilak Varma,Avesh Khan,30,24,0,125.0,0.0,Left-hand,Right-arm fast,"Sawai Mansingh Stadium, Jaipur"
Tilak Varma,Avesh Khan,30,24,0,125.0,0.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
Tilak Varma,CV Varun,32,22,1,145.45,4.55,Left-hand,Right-arm legbreak,"Eden Gardens, Kolkata"
Tilak Varma,CV Varun,32,22,1,145.45,4.55,Left-hand,Right-arm legbreak,"Maharashtra Cricket Association Stadium, Pune"
Tilak Varma,CV Varun,32,22,1,145.45,4.55,Left-hand,Right-arm legbreak,"Wankhede Stadium, Mumbai"
Tilak Varma,HV Patel,38,22,0,172.73,0.0,Left-hand,Right-arm offbreak,"M Chinnaswamy Stadium, Bengaluru"
Tilak Varma,HV Patel,38,22,0,172.73,0.0,Left-hand,Right-arm offbreak,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur"
Tilak Varma,HV Patel,38,22,0,172.73,0.0,Left-hand,Right-arm offbreak,"Wankhede Stadium, Mumbai"
Tilak Varma,Kuldeep Yadav,64,45,0,142.22,0.0,Left-hand,Left-arm chinaman,"Arun Jaitley Stadium, Delhi"
Tilak Varma,Kuldeep Yadav,64,45,0,142.22,0.0,Left-hand,Left-arm chinaman,"Brabourne Stadium, Mumbai"
Tilak Varma,Kuldeep Yadav,64,45,0,142.22,0.0,Left-hand,Left-arm chinaman,"Wankhede Stadium, Mumbai"
Tilak Varma,M Markande,37,24,0,154.17,0.0,Left-hand,Right-arm legbreak,"Rajiv Gandhi International Stadium, Uppal, Hyderabad"
Tilak Varma,Mohammed Siraj,25,20,1,125.0,5.0,Left-hand,Right-arm fast,"M Chinnaswamy Stadium, Bengaluru"
Tilak Varma,Mohammed Siraj,25,20,1,125.0,5.0,Left-hand,Right-arm fast,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh"
Tilak Varma,Mohammed Siraj,25,20,1,125.0,5.0,Left-hand,Right-arm fast,"Narendra Modi Stadium, Ahmedabad"
Tilak Varma,Mohammed Siraj,25,20,1,125.0,5.0,Left-hand,Right-arm fast,"Wankhede Stadium, Mumbai"
Tilak Varma,PJ Cummins,34,25,1,136.0,4.0,Left-hand,Right-arm fast,"Dr DY Patil Sports Academy, Mumbai"
Tilak Varma,PJ Cummins,34,25,1,136.0,4.0,Left-hand,Right-arm fast,"Maharashtra Cricket Association Stadium, Pune"
